2479,827.53,1
290,617.41,2
290,619.15,3
290,510.4,4
290,510.66,5
290,511.98,6
290,511.05,7
290,512.88,8
290,513.64,9
290,515.74,10
7499,596.7,1
825,731.42,2
825,742.78,3
825,727.04,4
825,727.49,5
825,729.84,6
825,732.44,7
825,742.12,8
825,718.94,9
825,710.35,10
8981,666.92,1
1392,754.47,2
1392,751.01,3
1392,727.42,4
1392,759.61,5
1392,761.15,6
1392,763.24,7
1392,764.39,8
1392,767.22,9
1392,765.89,10
9930,696.52,1
1958,778.24,2
1958,782.75,3
1958,784.97,4
1958,787.77,5
1958,789.5,6
1958,791.4,7
1958,791.34,8
1958,760.67,9
1958,796.19,10
10612,770.29,1
2519,819.31,2
2519,825.5,3
2519,828.82,4
2519,831.2,5
2519,844.85,6
2519,846.62,7
2519,849.32,8
2519,806.64,9
2519,841.75,10
11186,803.33,1
3061,850.11,2
3061,854.66,3
3061,861.88,4
3061,865.59,5
3061,868.68,6
3061,871.71,7
3061,874.18,8
3061,841.78,9
3061,846.43,10
11566,818.14,1
3536,861.54,2
3536,867.94,3
3536,871.77,4
3536,876.06,5
3536,879.36,6
3536,893.61,7
3536,897.04,8
3536,901.2,9
3536,905.15,10
11831,831.11,1
3976,853.71,2
3976,886.32,3
3976,894.45,4
3976,911.21,5
3976,905.65,6
3976,910.96,7
3976,915.51,8
3976,918.89,9
3976,923.65,10
12052,868.37,1
4406,906.75,2
4406,915.78,3
4406,921.71,4
4406,927.18,5
4406,932.85,6
4406,899.25,7
4406,918.46,8
4406,939.7,9
4406,950.74,10
12237,886.97,1
4824,927.63,2
4824,936.98,3
4824,943.04,4
4824,949.49,5
4824,955.55,6
4824,962.41,7
4824,968.28,8
4824,974.85,9
4824,981.21,10
