3682,512.23,1
567,417.77,2
567,416.13,3
567,414.2,4
567,407.28,5
567,418.14,6
567,416.94,7
567,408.89,8
567,421.13,9
567,422.5,10
10515,578.16,1
1744,571.23,2
1744,571.23,3
1744,572.11,4
1744,573.41,5
1744,574.26,6
1744,574.98,7
1744,579.01,8
1744,578.43,9
1744,580.6,10
12785,641.79,1
3184,613.61,2
3184,624.21,3
3184,628.95,4
3184,627.18,5
3184,629.54,6
3184,631.48,7
3184,634.33,8
3184,637.68,9
3184,643.53,10
14127,698.71,1
4682,660.59,2
4682,663.22,3
4682,667.49,4
4682,673.38,5
4682,702.06,6
4682,678.34,7
4682,672.35,8
4682,678.72,9
4682,687.42,10
14914,727.6,1
5982,707.14,2
5982,703.39,3
5982,707.21,4
5982,711.89,5
5982,719.27,6
5982,722.09,7
5982,726.75,8
5982,731.61,9
5982,737.19,10
15291,752.17,1
7178,732.74,2
7178,738.94,3
7178,756.92,4
7178,762.9,5
7178,761.46,6
7178,765.56,7
7178,772.17,8
7178,778.77,9
7178,782.2,10
15525,751.03,1
8298,757.56,2
8298,766.69,3
8298,773.55,4
8298,784.46,5
8298,790.57,6
8298,799.77,7
8298,808.74,8
8298,815.96,9
8298,826.05,10
15611,779.12,1
9104,790.62,2
9104,801.77,3
9104,813.71,4
9104,820.68,5
9104,829.82,6
9104,838.7,7
9104,850.55,8
9104,857.76,9
9104,867.35,10
15687,789.87,1
9800,801.21,2
9800,813.58,3
9800,822.06,4
9800,832.99,5
9800,844.52,6
9800,859.56,7
9800,867.35,8
9800,861.65,9
9800,883.49,10
15761,800.74,1
10370,818.05,2
10370,827.58,3
10370,841.01,4
10370,852.5,5
10370,866.58,6
10370,878.1,7
10370,900.55,8
10370,901.91,9
10370,916.73,10
