2283,191.86,1
429,148.48,2
429,148.07,3
429,148.76,4
429,149.33,5
429,149.72,6
429,150.2,7
429,150.36,8
429,151.55,9
429,151.03,10
4759,215.96,1
1143,205.1,2
1143,205.59,3
1143,206.09,4
1143,206.58,5
1143,206.02,6
1143,202.37,7
1143,210.03,8
1143,209.35,9
1143,209.06,10
5350,234.84,1
1897,223.08,2
1897,224.03,3
1897,225.11,4
1897,227.43,5
1897,228.05,6
1897,229.4,7
1897,231.42,8
1897,232.53,9
1897,234.89,10
5611,238.63,1
2538,235.96,2
2538,238.99,3
2538,241.31,4
2538,245.31,5
2538,244.98,6
2538,247.88,7
2538,248.88,8
2538,251.57,9
2538,253.19,10
5720,250.69,1
3146,248.61,2
3146,252.7,3
3146,255.18,4
3146,251.67,5
3146,259.79,6
3146,262.74,7
3146,266.24,8
3146,271.65,9
3146,272.51,10
5775,254.79,1
3572,256.78,2
3572,259.63,3
3572,263.82,4
3572,267.24,5
3572,284.21,6
3572,275.53,7
3572,278.38,8
3572,282.48,9
3572,283.55,10
5760,250.68,1
3897,263,2
3897,266.44,3
3897,271.72,4
3897,275.89,5
3897,280.35,6
3897,284.69,7
3897,288.68,8
3897,292.42,9
3897,297.52,10
5720,258.99,1
4179,268.28,2
4179,272,3
4179,277.41,4
4179,284.03,5
4179,286.59,6
4179,291.55,7
4179,296.62,8
4179,294.19,9
4179,300.85,10
5665,256.82,1
4368,270.57,2
4368,277.54,3
4368,282.89,4
4368,287.33,5
4368,294.81,6
4368,299.1,7
4368,305.5,8
4368,308.81,9
4368,313.35,10
5584,260.35,1
4492,276.28,2
4492,282.16,3
4492,288.09,4
4492,293.46,5
4492,299.01,6
4492,304.43,7
4492,306.92,8
4492,310.91,9
4492,319.05,10
